Age,Job Title,Years of Experience,Salary,Gender_Female,Gender_Male,Gender_Other,Education Level_High School,Education Level_Bachelor's,Education Level_Bachelor's Degree,Education Level_Master's,Education Level_Master's Degree,Education Level_PhD,Seniority
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
46.0,91,15.0,180000.0,0,1,0,0,0,0,0,0,1,10
25.0,53,1.0,55000.0,1,0,0,0,0,1,0,0,0,3
42.0,113,14.0,190000.0,0,1,0,0,0,0,0,0,1,7
31.0,54,6.0,115000.0,0,1,0,0,0,1,0,0,0,5
49.0,91,17.0,195000.0,1,0,0,0,0,0,0,0,1,10
36.0,5,9.0,150000.0,0,1,0,0,0,0,0,1,0,3
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
28.0,53,2.0,65000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
46.0,91,15.0,180000.0,0,1,0,0,0,0,0,0,1,10
25.0,53,1.0,55000.0,1,0,0,0,0,1,0,0,0,3
42.0,113,14.0,190000.0,0,1,0,0,0,0,0,0,1,7
31.0,54,6.0,115000.0,0,1,0,0,0,1,0,0,0,5
49.0,91,17.0,195000.0,1,0,0,0,0,0,0,0,1,10
36.0,5,9.0,150000.0,0,1,0,0,0,0,0,1,0,3
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
28.0,53,2.0,65000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
46.0,91,15.0,180000.0,0,1,0,0,0,0,0,0,1,10
25.0,53,1.0,55000.0,1,0,0,0,0,1,0,0,0,3
42.0,113,14.0,190000.0,0,1,0,0,0,0,0,0,1,7
31.0,54,6.0,115000.0,0,1,0,0,0,1,0,0,0,5
49.0,91,17.0,195000.0,1,0,0,0,0,0,0,0,1,10
36.0,5,9.0,150000.0,0,1,0,0,0,0,0,1,0,3
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
28.0,53,2.0,65000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
46.0,91,15.0,180000.0,0,1,0,0,0,0,0,0,1,10
25.0,53,1.0,55000.0,1,0,0,0,0,1,0,0,0,3
42.0,113,14.0,190000.0,0,1,0,0,0,0,0,0,1,7
31.0,54,6.0,115000.0,0,1,0,0,0,1,0,0,0,5
49.0,91,17.0,195000.0,1,0,0,0,0,0,0,0,1,10
36.0,5,9.0,150000.0,0,1,0,0,0,0,0,1,0,3
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
28.0,53,2.0,65000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
46.0,91,15.0,180000.0,0,1,0,0,0,0,0,0,1,10
25.0,53,1.0,55000.0,1,0,0,0,0,1,0,0,0,3
42.0,113,14.0,190000.0,0,1,0,0,0,0,0,0,1,7
31.0,54,6.0,115000.0,0,1,0,0,0,1,0,0,0,5
49.0,91,17.0,195000.0,1,0,0,0,0,0,0,0,1,10
36.0,5,9.0,150000.0,0,1,0,0,0,0,0,1,0,3
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
28.0,53,2.0,65000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
46.0,91,15.0,180000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,0,1,0,0,0,1,0,0,0,3
40.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,1,0,0,0,0,1,0,0,0,3
50.0,91,18.0,195000.0,0,1,0,0,0,0,0,0,1,10
33.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
37.0,113,10.0,150000.0,0,1,0,0,0,1,0,0,0,7
28.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
44.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
35.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
47.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
34.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
31.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
51.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,17.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,17.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,17.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,17.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,17.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,17.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
31.0,53,6.0,110000.0,1,0,0,0,0,1,0,0,0,3
37.0,113,10.0,150000.0,0,1,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
50.0,91,18.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,17.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,17.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,17.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,17.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,17.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,17.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
31.0,113,8.0,130000.0,0,1,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,15.0,180000.0,0,1,0,0,0,0,0,0,1,10
35.0,54,8.0,140000.0,1,0,0,0,0,0,0,1,0,5
42.0,113,12.0,160000.0,0,1,0,0,0,1,0,0,0,7
28.0,53,2.0,55000.0,1,0,0,0,0,1,0,0,0,3
44.0,91,16.0,190000.0,1,0,0,0,0,0,0,0,1,10
32.0,5,7.0,120000.0,0,1,0,0,0,0,0,1,0,3
48.0,113,18.0,200000.0,0,1,0,0,0,0,0,0,1,7
30.0,54,5.0,100000.0,1,0,0,0,0,1,0,0,0,5
34.0,53,9.0,150000.0,0,1,0,0,0,0,0,1,0,3
37.0,113,11.0,170000.0,1,0,0,0,0,1,0,0,0,7
26.0,5,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,19.0,210000.0,1,0,0,0,0,0,0,0,1,10
29.0,54,4.0,90000.0,0,1,0,0,0,1,0,0,0,5
41.0,113,14.0,180000.0,0,1,0,0,0,0,0,1,0,7
31.0,53,6.0,110000.0,1,0,0,0,0,1,0,0,0,3
37.0,113,10.0,150000.0,0,1,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
50.0,91,18.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,17.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,17.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,91,16.0,185000.0,1,0,0,0,0,0,0,0,1,10
33.0,54,7.0,130000.0,0,1,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,0,1,0,0,0,0,0,1,0,3
50.0,113,20.0,210000.0,0,1,0,0,0,0,0,0,1,7
31.0,5,6.0,95000.0,0,1,0,0,0,1,0,0,0,3
39.0,113,11.0,170000.0,1,0,0,0,0,0,0,1,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
44.0,91,16.0,190000.0,1,0,0,0,0,0,0,0,1,10
32.0,5,7.0,120000.0,0,1,0,0,0,0,0,1,0,3
48.0,113,19.0,200000.0,0,1,0,0,0,0,0,0,1,7
30.0,54,5.0,100000.0,1,0,0,0,0,1,0,0,0,5
34.0,53,9.0,150000.0,0,1,0,0,0,0,0,1,0,3
37.0,113,11.0,170000.0,1,0,0,0,0,1,0,0,0,7
26.0,5,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,19.0,210000.0,1,0,0,0,0,0,0,0,1,10
29.0,54,4.0,90000.0,0,1,0,0,0,1,0,0,0,5
41.0,113,14.0,180000.0,0,1,0,0,0,0,0,1,0,7
31.0,53,6.0,110000.0,1,0,0,0,0,1,0,0,0,3
37.0,113,10.0,150000.0,0,1,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
50.0,91,18.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
36.0,113,8.0,135000.0,0,1,0,0,0,1,0,0,0,7
27.0,53,2.0,65000.0,0,1,0,0,0,1,0,0,0,3
43.0,91,14.0,190000.0,1,0,0,0,0,0,0,0,1,10
34.0,5,8.0,140000.0,0,1,0,0,0,0,0,1,0,3
46.0,113,16.0,185000.0,0,1,0,0,0,0,0,0,1,7
33.0,54,7.0,130000.0,1,0,0,0,0,1,0,0,0,5
30.0,53,5.0,105000.0,1,0,0,0,0,0,0,1,0,3
50.0,91,19.0,200000.0,0,1,0,0,0,0,0,0,1,10
30.0,5,5.0,100000.0,0,1,0,0,0,1,0,0,0,3
42.0,113,13.0,170000.0,0,1,0,0,0,0,0,1,0,7
33.0,54,6.0,115000.0,1,0,0,0,0,1,0,0,0,5
45.0,91,16.0,185000.0,0,1,0,0,0,0,0,0,1,10
29.0,53,4.0,90000.0,1,0,0,0,0,1,0,0,0,3
39.0,113,12.0,160000.0,1,0,0,0,0,0,0,1,0,7
27.0,5,3.0,80000.0,0,1,0,0,0,1,0,0,0,3
49.0,91,17.0,195000.0,0,1,0,0,0,0,0,0,1,10
32.0,54,6.0,115000.0,1,0,0,0,0,0,0,1,0,5
