Unnamed: 0,Age,Gender,Education Level,Job Title,Years of Experience,Salary,Job Category,Job Type
1500,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,Regular,Software & IT
1501,27.0,Female,Master's,Back end Developer,2.0,70000.0,Regular,Software & IT
1502,38.0,Male,Master's,Software Engineer,10.0,155000.0,Senior,Software & IT
1503,27.0,Male,Bachelor's,Front end Developer,3.0,80000.0,Regular,Software & IT
1504,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1505,48.0,Male,PhD,Project Engineer,16.0,190000.0,Senior,Software & IT
1506,44.0,Male,Master's,Project Engineer,11.0,170000.0,Senior,Software & IT
1507,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1508,37.0,Male,Master's,Software Engineer,9.0,150000.0,Senior,Software & IT
1509,28.0,Male,Bachelor's,Front end Developer,2.0,70000.0,Regular,Software & IT
1510,27.0,Female,Master's,Back end Developer,2.0,70000.0,Regular,Software & IT
1511,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,Regular,Software & IT
1512,31.0,Male,Master's,Project Engineer,7.0,135000.0,Senior,Software & IT
1513,27.0,Male,Bachelor's,Front end Developer,3.0,80000.0,Regular,Software & IT
1514,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1515,38.0,Male,Master's,Software Engineer,10.0,155000.0,Senior,Software & IT
1516,44.0,Male,Master's,Project Engineer,11.0,170000.0,Senior,Software & IT
1517,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1518,27.0,Male,Bachelor's,Front end Developer,2.0,70000.0,Regular,Software & IT
1519,48.0,Male,PhD,Project Engineer,16.0,190000.0,Senior,Software & IT
1520,31.0,Male,Master's,Project Engineer,6.0,125000.0,Senior,Software & IT
1521,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1522,37.0,Male,Master's,Software Engineer,9.0,150000.0,Senior,Software & IT
1523,28.0,Male,Bachelor's,Front end Developer,2.0,70000.0,Regular,Software & IT
1524,27.0,Female,Master's,Back end Developer,2.0,70000.0,Regular,Software & IT
1525,34.0,Male,Bachelor's,Front end Developer,5.0,95000.0,Regular,Software & IT
1526,43.0,Female,Master's,Software Engineer,12.0,170000.0,Senior,Software & IT
1527,27.0,Male,Bachelor's,Back end Developer,2.0,75000.0,Regular,Software & IT
1528,56.0,Female,PhD,Software Engineer Manager,18.0,210000.0,Regular,Software & IT
1529,32.0,Male,Master's,Full Stack Engineer,7.0,135000.0,Regular,Software & IT
1530,40.0,Male,PhD,Software Engineer,12.0,160000.0,Senior,Software & IT
1531,23.0,Male,Bachelor's,Front end Developer,1.0,55000.0,Regular,Software & IT
1532,46.0,Male,PhD,Project Engineer,16.0,190000.0,Senior,Software & IT
1533,41.0,Female,PhD,Project Engineer,11.0,165000.0,Senior,Software & IT
1534,28.0,Female,Bachelor's,Front end Developer,3.0,80000.0,Regular,Software & IT
1535,34.0,Male,Bachelor's,Back end Developer,6.0,120000.0,Regular,Software & IT
1536,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,Regular,Software & IT
1537,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1538,54.0,Male,PhD,Software Engineer Manager,16.0,190000.0,Regular,Software & IT
1539,36.0,Male,Master's,Software Engineer,8.0,140000.0,Senior,Software & IT
1540,33.0,Male,Master's,Full Stack Engineer,6.0,130000.0,Regular,Software & IT
1541,27.0,Female,Master's,Back end Developer,2.0,70000.0,Regular,Software & IT
1542,44.0,Male,Master's,Project Engineer,11.0,170000.0,Senior,Software & IT
1543,31.0,Male,Master's,Project Engineer,6.0,125000.0,Senior,Software & IT
1544,38.0,Male,Master's,Software Engineer,10.0,155000.0,Senior,Software & IT
1545,27.0,Male,Bachelor's,Front end Developer,2.0,70000.0,Regular,Software & IT
1546,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1547,31.0,Male,Master's,Software Engineer,7.0,140000.0,Senior,Software & IT
1548,32.0,Male,Master's,Back end Developer,6.0,130000.0,Regular,Software & IT
1549,38.0,Female,Master's,Back end Developer,10.0,155000.0,Regular,Software & IT
1550,51.0,Male,PhD,Software Engineer Manager,16.0,190000.0,Regular,Software & IT
1551,28.0,Male,Bachelor's,Front end Developer,2.0,70000.0,Regular,Software & IT
1552,27.0,Male,Bachelor's,Front end Developer,3.0,80000.0,Regular,Software & IT
1553,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1554,27.0,Female,Master's,Full Stack Engineer,3.0,100000.0,Regular,Software & IT
1555,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,Regular,Software & IT
1556,48.0,Male,PhD,Project Engineer,16.0,190000.0,Senior,Software & IT
1557,31.0,Male,Master's,Project Engineer,7.0,135000.0,Senior,Software & IT
1558,40.0,Female,PhD,Software Engineer,12.0,160000.0,Senior,Software & IT
1559,24.0,Male,Bachelor's,Front end Developer,1.0,55000.0,Regular,Software & IT
1560,27.0,Male,Bachelor's,Front end Developer,3.0,80000.0,Regular,Software & IT
1561,42.0,Male,PhD,Software Engineer,14.0,170000.0,Senior,Software & IT
1562,24.0,Female,Bachelor's,Front end Developer,1.0,55000.0,Regular,Software & IT
1563,28.0,Female,Bachelor's,Front end Developer,3.0,80000.0,Regular,Software & IT
1564,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1565,31.0,Male,Master's,Full Stack Engineer,7.0,140000.0,Regular,Software & IT
1566,43.0,Male,PhD,Software Engineer Manager,13.0,180000.0,Regular,Software & IT
1567,27.0,Female,Master's,Back end Developer,2.0,70000.0,Regular,Software & IT
1568,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,Regular,Software & IT
1569,48.0,Male,PhD,Project Engineer,16.0,190000.0,Senior,Software & IT
1570,31.0,Male,Master's,Project Engineer,6.0,125000.0,Senior,Software & IT
1571,40.0,Male,PhD,Software Engineer,12.0,160000.0,Senior,Software & IT
1572,36.0,Male,Master's,Software Engineer,8.0,140000.0,Senior,Software & IT
1573,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1574,27.0,Male,Bachelor's,Front end Developer,2.0,70000.0,Regular,Software & IT
1575,28.0,Male,Bachelor's,Front end Developer,2.0,70000.0,Regular,Software & IT
1576,44.0,Male,Master's,Project Engineer,11.0,170000.0,Senior,Software & IT
1577,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1578,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1579,32.0,Male,Master's,Back end Developer,6.0,130000.0,Regular,Software & IT
1580,38.0,Male,Master's,Software Engineer,10.0,155000.0,Senior,Software & IT
1581,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,Regular,Software & IT
1582,27.0,Male,Bachelor's,Front end Developer,3.0,80000.0,Regular,Software & IT
1583,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1584,31.0,Male,Master's,Project Engineer,7.0,135000.0,Senior,Software & IT
1585,24.0,Male,Bachelor's,Back end Developer,1.0,55000.0,Regular,Software & IT
1586,48.0,Male,PhD,Project Engineer,16.0,190000.0,Senior,Software & IT
1587,27.0,Female,Master's,Back end Developer,2.0,70000.0,Regular,Software & IT
1588,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1589,44.0,Male,Master's,Project Engineer,11.0,170000.0,Senior,Software & IT
1590,37.0,Male,Master's,Software Engineer,9.0,150000.0,Senior,Software & IT
1591,56.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1592,28.0,Male,Bachelor's,Front end Developer,2.0,70000.0,Regular,Software & IT
1593,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1594,31.0,Male,Master's,Project Engineer,6.0,125000.0,Senior,Software & IT
1595,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,Regular,Software & IT
1596,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1597,27.0,Male,Bachelor's,Front end Developer,3.0,80000.0,Regular,Software & IT
1598,42.0,Male,PhD,Software Engineer,14.0,170000.0,Senior,Software & IT
1599,38.0,Male,Master's,Software Engineer,10.0,155000.0,Senior,Software & IT
1600,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1601,27.0,Male,Bachelor's,Front end Developer,2.0,70000.0,Regular,Software & IT
1602,31.0,Male,Master's,Full Stack Engineer,7.0,140000.0,Regular,Software & IT
1603,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1604,36.0,Male,Master's,Software Engineer,8.0,140000.0,Senior,Software & IT
1605,27.0,Female,Master's,Back end Developer,2.0,70000.0,Regular,Software & IT
1606,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,Regular,Software & IT
1607,48.0,Male,PhD,Project Engineer,16.0,190000.0,Senior,Software & IT
1608,31.0,Male,Master's,Project Engineer,7.0,135000.0,Senior,Software & IT
1609,40.0,Female,PhD,Software Engineer,12.0,160000.0,Senior,Software & IT
1610,24.0,Male,Bachelor's,Front end Developer,1.0,55000.0,Regular,Software & IT
1611,27.0,Male,Bachelor's,Front end Developer,3.0,80000.0,Regular,Software & IT
1612,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1613,27.0,Female,Master's,Full Stack Engineer,3.0,100000.0,Regular,Software & IT
1614,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,Regular,Software & IT
1615,48.0,Male,PhD,Project Engineer,16.0,190000.0,Senior,Software & IT
1616,31.0,Male,Master's,Project Engineer,6.0,125000.0,Senior,Software & IT
1617,40.0,Male,PhD,Software Engineer,12.0,160000.0,Senior,Software & IT
1618,36.0,Male,Master's,Software Engineer,8.0,140000.0,Senior,Software & IT
1619,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1620,27.0,Male,Bachelor's,Front end Developer,2.0,70000.0,Regular,Software & IT
1621,28.0,Male,Bachelor's,Front end Developer,2.0,70000.0,Regular,Software & IT
1622,44.0,Male,Master's,Project Engineer,11.0,170000.0,Senior,Software & IT
1623,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1624,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1625,32.0,Male,Master's,Back end Developer,6.0,130000.0,Regular,Software & IT
1626,38.0,Male,Master's,Software Engineer,10.0,155000.0,Senior,Software & IT
1627,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,Regular,Software & IT
1628,27.0,Male,Bachelor's,Front end Developer,3.0,80000.0,Regular,Software & IT
1629,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1630,31.0,Male,Master's,Project Engineer,7.0,135000.0,Senior,Software & IT
1631,24.0,Male,Bachelor's,Back end Developer,1.0,55000.0,Regular,Software & IT
1632,48.0,Male,PhD,Project Engineer,16.0,190000.0,Senior,Software & IT
1633,27.0,Female,Master's,Back end Developer,2.0,70000.0,Regular,Software & IT
1634,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1635,44.0,Male,Master's,Project Engineer,11.0,170000.0,Senior,Software & IT
1636,37.0,Male,Master's,Software Engineer,9.0,150000.0,Senior,Software & IT
1637,56.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1638,28.0,Male,Bachelor's,Front end Developer,2.0,70000.0,Regular,Software & IT
1639,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1640,31.0,Male,Master's,Project Engineer,6.0,125000.0,Senior,Software & IT
1641,49.0,Male,PhD,Software Engineer Manager,15.0,185000.0,Regular,Software & IT
1642,54.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1643,27.0,Male,Bachelor's,Front end Developer,3.0,80000.0,Regular,Software & IT
1644,42.0,Male,PhD,Software Engineer,14.0,170000.0,Senior,Software & IT
1645,38.0,Male,Master's,Software Engineer,10.0,155000.0,Senior,Software & IT
1646,36.0,Male,Bachelor's,Front end Developer,7.0,120000.0,Regular,Software & IT
1647,29.0,Female,Master's,Back end Developer,3.0,90000.0,Regular,Software & IT
1648,41.0,Female,PhD,Software Engineer Manager,14.0,180000.0,Regular,Software & IT
1649,33.0,Male,Bachelor's,Full Stack Engineer,7.0,130000.0,Regular,Software & IT
1650,42.0,Male,PhD,Software Engineer,12.0,170000.0,Senior,Software & IT
1651,28.0,Male,Bachelor's,Back end Developer,2.0,70000.0,Regular,Software & IT
1652,55.0,Male,PhD,Software Engineer Manager,18.0,210000.0,Regular,Software & IT
1653,26.0,Female,Master's,Front end Developer,1.0,55000.0,Regular,Software & IT
1654,47.0,Male,PhD,Project Engineer,16.0,190000.0,Senior,Software & IT
1655,44.0,Female,PhD,Software Engineer Manager,11.0,165000.0,Regular,Software & IT
1656,30.0,Male,Master's,Full Stack Engineer,5.0,105000.0,Regular,Software & IT
1657,39.0,Female,Master's,Software Engineer,11.0,160000.0,Senior,Software & IT
1658,32.0,Male,Bachelor's,Front end Developer,6.0,110000.0,Regular,Software & IT
1659,50.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1660,27.0,Male,Bachelor's,Back end Developer,3.0,85000.0,Regular,Software & IT
1661,46.0,Male,PhD,Project Engineer,14.0,180000.0,Senior,Software & IT
1662,25.0,Female,Bachelor's,Front end Developer,1.0,55000.0,Regular,Software & IT
1663,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1664,35.0,Male,Bachelor's,Back end Developer,8.0,140000.0,Regular,Software & IT
1665,29.0,Female,Master's,Back end Developer,3.0,90000.0,Regular,Software & IT
1666,40.0,Female,PhD,Software Engineer,12.0,160000.0,Senior,Software & IT
1667,35.0,Male,Bachelor's,Full Stack Engineer,8.0,145000.0,Regular,Software & IT
1668,41.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1669,30.0,Male,Master's,Full Stack Engineer,5.0,105000.0,Regular,Software & IT
1670,33.0,Male,Bachelor's,Front end Developer,6.0,110000.0,Regular,Software & IT
1671,55.0,Male,PhD,Software Engineer Manager,18.0,210000.0,Regular,Software & IT
1672,26.0,Female,Master's,Front end Developer,1.0,55000.0,Regular,Software & IT
1673,47.0,Male,PhD,Project Engineer,16.0,190000.0,Senior,Software & IT
1674,44.0,Female,PhD,Software Engineer Manager,11.0,165000.0,Regular,Software & IT
1675,30.0,Male,Master's,Full Stack Engineer,5.0,105000.0,Regular,Software & IT
1676,39.0,Female,Master's,Software Engineer,11.0,160000.0,Senior,Software & IT
1677,32.0,Male,Bachelor's,Front end Developer,6.0,110000.0,Regular,Software & IT
1678,50.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1679,27.0,Male,Bachelor's,Back end Developer,3.0,85000.0,Regular,Software & IT
1680,46.0,Male,PhD,Project Engineer,14.0,180000.0,Senior,Software & IT
1681,25.0,Female,Bachelor's,Front end Developer,1.0,55000.0,Regular,Software & IT
1682,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1683,35.0,Male,Bachelor's,Back end Developer,8.0,140000.0,Regular,Software & IT
1684,29.0,Female,Master's,Back end Developer,3.0,90000.0,Regular,Software & IT
1685,40.0,Female,PhD,Software Engineer,12.0,160000.0,Senior,Software & IT
1686,35.0,Male,Bachelor's,Full Stack Engineer,8.0,145000.0,Regular,Software & IT
1687,41.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1688,30.0,Male,Master's,Full Stack Engineer,5.0,105000.0,Regular,Software & IT
1689,33.0,Male,Bachelor's,Front end Developer,6.0,110000.0,Regular,Software & IT
1690,55.0,Male,PhD,Software Engineer Manager,18.0,210000.0,Regular,Software & IT
1691,26.0,Female,Master's,Front end Developer,1.0,55000.0,Regular,Software & IT
1692,47.0,Male,PhD,Project Engineer,16.0,190000.0,Senior,Software & IT
1693,44.0,Female,PhD,Software Engineer Manager,11.0,165000.0,Regular,Software & IT
1694,30.0,Male,Master's,Full Stack Engineer,5.0,105000.0,Regular,Software & IT
1695,39.0,Female,Master's,Software Engineer,11.0,160000.0,Senior,Software & IT
1696,32.0,Male,Bachelor's,Front end Developer,6.0,110000.0,Regular,Software & IT
1697,50.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1698,27.0,Male,Bachelor's,Back end Developer,3.0,85000.0,Regular,Software & IT
1699,46.0,Male,PhD,Project Engineer,14.0,180000.0,Senior,Software & IT
1700,25.0,Female,Bachelor's,Front end Developer,1.0,55000.0,Regular,Software & IT
1701,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1702,35.0,Male,Bachelor's,Back end Developer,8.0,140000.0,Regular,Software & IT
1703,29.0,Female,Master's,Back end Developer,3.0,90000.0,Regular,Software & IT
1704,40.0,Female,PhD,Software Engineer,12.0,160000.0,Senior,Software & IT
1705,35.0,Male,Bachelor's,Full Stack Engineer,8.0,145000.0,Regular,Software & IT
1706,41.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1707,30.0,Male,Master's,Full Stack Engineer,5.0,105000.0,Regular,Software & IT
1708,33.0,Male,Bachelor's,Front end Developer,6.0,110000.0,Regular,Software & IT
1709,55.0,Male,PhD,Software Engineer Manager,18.0,210000.0,Regular,Software & IT
1710,26.0,Female,Master's,Front end Developer,1.0,55000.0,Regular,Software & IT
1711,47.0,Male,PhD,Project Engineer,16.0,190000.0,Senior,Software & IT
1712,44.0,Female,PhD,Software Engineer Manager,11.0,165000.0,Regular,Software & IT
1713,30.0,Male,Master's,Full Stack Engineer,5.0,105000.0,Regular,Software & IT
1714,39.0,Female,Master's,Software Engineer,11.0,160000.0,Senior,Software & IT
1715,32.0,Male,Bachelor's,Front end Developer,6.0,110000.0,Regular,Software & IT
1716,50.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1717,27.0,Male,Bachelor's,Back end Developer,3.0,85000.0,Regular,Software & IT
1718,46.0,Male,PhD,Project Engineer,14.0,180000.0,Senior,Software & IT
1719,25.0,Female,Bachelor's,Front end Developer,1.0,55000.0,Regular,Software & IT
1720,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1721,35.0,Male,Bachelor's,Back end Developer,8.0,140000.0,Regular,Software & IT
1722,29.0,Female,Master's,Back end Developer,3.0,90000.0,Regular,Software & IT
1723,40.0,Female,PhD,Software Engineer,12.0,160000.0,Senior,Software & IT
1724,35.0,Male,Bachelor's,Full Stack Engineer,8.0,145000.0,Regular,Software & IT
1725,41.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1726,30.0,Male,Master's,Full Stack Engineer,5.0,105000.0,Regular,Software & IT
1727,33.0,Male,Bachelor's,Front end Developer,6.0,110000.0,Regular,Software & IT
1728,55.0,Male,PhD,Software Engineer Manager,18.0,210000.0,Regular,Software & IT
1729,26.0,Female,Master's,Front end Developer,1.0,55000.0,Regular,Software & IT
1730,47.0,Male,PhD,Project Engineer,16.0,190000.0,Senior,Software & IT
1731,44.0,Female,PhD,Software Engineer Manager,11.0,165000.0,Regular,Software & IT
1732,30.0,Male,Master's,Full Stack Engineer,5.0,105000.0,Regular,Software & IT
1733,39.0,Female,Master's,Software Engineer,11.0,160000.0,Senior,Software & IT
1734,32.0,Male,Bachelor's,Front end Developer,6.0,110000.0,Regular,Software & IT
1735,50.0,Male,PhD,Software Engineer Manager,17.0,195000.0,Regular,Software & IT
1736,27.0,Male,Bachelor's,Back end Developer,3.0,85000.0,Regular,Software & IT
1737,46.0,Male,PhD,Project Engineer,14.0,180000.0,Senior,Software & IT
1738,25.0,Female,Bachelor's,Front end Developer,1.0,55000.0,Regular,Software & IT
1739,43.0,Male,PhD,Project Engineer,13.0,185000.0,Senior,Software & IT
1740,35.0,Male,Bachelor's,Back end Developer,8.0,140000.0,Regular,Software & IT
1741,29.0,Female,Master's,Back end Developer,3.0,90000.0,Regular,Software & IT
1742,40.0,Female,PhD,Software Engineer,12.0,160000.0,Senior,Software & IT
